index : 1203, Intent: smalltalk.greetings.how_are_you, Question: how about you, Answer: 1203 lovely thanks .
index : 957, Intent: smalltalk.confirmation.yes, Question: yes thank you, Answer: 957 great !
index : 189, Intent: smalltalk.agent.can_you_help, Question: can you help me with that, Answer: 189 sure . i 'd be happy to . what 's up ?
index : 975, Intent: smalltalk.confirmation.yes, Question: yes of course, Answer: 975 sure .
index : 699, Intent: smalltalk.appraisal.good, Question: this is good, Answer: 699 terrific !
index : 1499, Intent: smalltalk.user.loves_agent, Question: love you, Answer: 1499 that 's great to hear .
index : 510, Intent: smalltalk.agent.right, Question: nan, Answer: 510 of course i am .
index : 1082, Intent: smalltalk.emotions.ha_ha, Question: haha very funny, Answer: 1082 laughter is good for you . keep it up .
index : 474, Intent: smalltalk.agent.real, Question: you are real, Answer: 474 i 'm not a real person but i certainly exist . i chat therefore i am .
index : 1584, Intent: smalltalk.user.wants_to_talk, Question: let 's talk, Answer: 1584 i 'm always here to lend an ear .
index : 856, Intent: smalltalk.confirmation.no, Question: not that, Answer: 856 okay .
index : 747, Intent: smalltalk.appraisal.thank_you, Question: thank you for your help, Answer: 747 it 's my pleasure to help .
index : 252, Intent: smalltalk.agent.clever, Question: you know so much, Answer: 252 thank you . i try my best .
index : 21, Intent: smalltalk.agent.age, Question: how old are you, Answer: 21 i 'm a relatively new bot but i 'm wise beyond my years .
index : 1337, Intent: nan, Question: nan, Answer: 1337 nan
index : 459, Intent: smalltalk.agent.origin, Question: where were you born, Answer: 459 i wish i knew where .
index : 1184, Intent: smalltalk.greetings.hello, Question: greetings, Answer: 1184 howdy .
index : 276, Intent: smalltalk.agent.crazy, Question: you 're so crazy, Answer: 276 your perception . my reality .
index : 955, Intent: smalltalk.confirmation.yes, Question: go ahead, Answer: 955 sure .
index : 1215, Intent: smalltalk.greetings.how_are_you, Question: are you alright, Answer: 1215 lovely thanks .
index : 385, Intent: smalltalk.agent.hungry, Question: you might be hungry, Answer: 385 hungry for knowledge .
index : 805, Intent: smalltalk.confirmation.cancel, Question: i said cancel it, Answer: 805 cancelled . waiting for more commands .
index : 1437, Intent: smalltalk.user.likes_agent, Question: but i like you so much, Answer: 1437 thanks ! the feeling is mutual .
index : 1515, Intent: smalltalk.user.needs_advice, Question: i could use some advice, Answer: 1515 probably i wo n't be able to give you the right answer straight away .
index : 343, Intent: smalltalk.agent.good, Question: you are the best ever, Answer: 343 i 'm glad you think so .
index : 769, Intent: smalltalk.appraisal.well_done, Question: way to go, Answer: 769 glad i could help .
index : 1332, Intent: smalltalk.user.does_not_want_to_talk, Question: bad time for talking, Answer: 1332 no problem . you know where to find me when you do .
index : 130, Intent: smalltalk.agent.beautiful, Question: you 're cute, Answer: 130 flattery will get you everywhere .
index : 871, Intent: smalltalk.confirmation.no, Question: no, Answer: 871 okay then .
index : 1123, Intent: smalltalk.greetings.bye, Question: see you tomorrow, Answer: 1123 bye bye !
index : 1396, Intent: smalltalk.user.likes_agent, Question: you are so special, Answer: 1396 likewise !
index : 87, Intent: smalltalk.agent.bad, Question: you are not good, Answer: 87 nan
index : 1482, Intent: nan, Question: nan, Answer: 1482 nan
index : 330, Intent: smalltalk.agent.good, Question: let 's tell everyone that you are awesome, Answer: 330 thanks i try .
index : 1238, Intent: smalltalk.greetings.nice_to_meet_you, Question: good to know each other, Answer: 1238 i 'm looking forward to working with you .
index : 466, Intent: smalltalk.agent.ready, Question: are you ready tonight, Answer: 466 always !
index : 121, Intent: smalltalk.agent.beautiful, Question: you 're cute, Answer: 121 thank you ! what a sweet thing to say .
index : 1044, Intent: smalltalk.dialog.what_do_you_mean, Question: what do you mean exactly, Answer: 1044 did that not make sense ? maybe i misunderstood what you said .
index : 1095, Intent: smalltalk.emotions.wow, Question: wow, Answer: 1095 wow indeed !
index : 1130, Intent: smalltalk.greetings.bye, Question: okay thank you bye, Answer: 1130 bye .
index : 1294, Intent: nan, Question: nan, Answer: 1294 nan
index : 860, Intent: smalltalk.confirmation.no, Question: let 's not, Answer: 860 okay .
index : 1459, Intent: smalltalk.user.likes_agent, Question: i like you more, Answer: 1459 that 's great to hear .
index : 1126, Intent: smalltalk.greetings.bye, Question: okay see you later, Answer: 1126 see you soon !
